name,idno,cntry,tvtot,tvpol,polintr,vote,lrscale,stflife,happy,health,rlgdgr,fclcntr,cgtsmke,alcfreq,height,weight,gndr,agea,yrbrn,marsts,edulvlb,eduyrs,emplrel
ESS7e02_1,499,AT,6,2,3,1,5,5,5,3,10,2,2,7,166,95,2,58,1957,6,422,14,1
ESS7e02_1,500,AT,6,2,2,1,4,9,8,2,7,1,5,3,150,62,2,75,1940,5,422,12,1
ESS7e02_1,505,AT,0,,3,2,4,8,8,2,8,2,5,7,162,71,2,59,1956,,113,9,
ESS7e02_1,506,AT,7,0,4,2,5,8,9,1,1,2,2,5,168,60,2,33,1982,6,322,12,1
ESS7e02_1,507,AT,7,0,4,2,5,8,7,1,0,2,5,5,185,80,1,22,1993,6,423,13,
ESS7e02_1,508,AT,4,1,3,1,3,7,7,2,5,3,1,4,165,62,2,49,1966,4,322,12,1
ESS7e02_1,509,AT,6,1,4,2,5,10,9,1,6,2,5,7,175,70,2,29,1986,,322,12,1
ESS7e02_1,510,AT,7,1,4,2,5,7,7,2,7,1,1,7,180,86,1,40,1975,6,113,10,1
ESS7e02_1,517,AT,7,1,3,2,4,5,5,4,8,1,5,7,158,98,1,60,1955,5,322,9,1
ESS7e02_1,518,AT,6,2,2,1,5,8,9,2,7,2,1,7,162,76,2,73,1942,,322,11,1
ESS7e02_1,519,AT,6,3,2,3,4,2,3,1,5,2,1,3,178,95,1,51,1964,4,423,15,
ESS7e02_1,520,AT,7,2,2,1,0,10,10,2,4,1,5,7,165,63,1,62,1953,,313,12,1
ESS7e02_1,525,AT,2,1,1,3,2,9,10,2,0,1,5,6,165,85,1,18,1997,6,113,10,
ESS7e02_1,526,AT,0,,1,1,4,5,6,2,5,3,1,6,172,98,1,40,1975,,322,12,2
ESS7e02_1,527,AT,5,1,3,2,3,7,7,2,3,2,4,3,172,70,2,26,1989,6,213,16,1
ESS7e02_1,528,AT,7,2,2,1,2,6,7,4,4,2,1,6,175,100,1,66,1949,4,0,4,2
ESS7e02_1,534,AT,2,1,1,1,8,2,8,2,5,1,4,2,173,91,1,44,1970,,322,12,1
ESS7e02_1,535,AT,5,4,3,1,5,2,0,3,10,1,5,7,175,91,1,85,1930,5,212,8,1
ESS7e02_1,536,AT,7,2,2,1,10,10,10,1,1,2,3,3,179,82,1,61,1954,,322,14,1
ESS7e02_1,538,AT,6,2,3,1,2,10,10,1,8,1,5,3,168,58,2,59,1956,,322,12,1
ESS7e02_1,539,AT,3,1,3,1,2,2,8,1,6,2,5,3,171,82,1,48,1966,,423,13,1
ESS7e02_1,545,AT,4,1,3,1,5,8,8,1,2,1,4,3,170,78,1,30,1985,6,322,12,1
ESS7e02_1,546,AT,3,1,3,1,5,8,9,1,7,1,4,5,160,70,2,52,1963,6,322,12,1
ESS7e02_1,547,AT,4,3,2,1,5,8,8,2,5,2,4,3,160,78,1,54,1961,6,322,13,1
ESS7e02_1,548,AT,3,0,4,2,5,8,8,1,3,1,1,2,170,75,1,19,1996,6,322,12,1
ESS7e02_1,557,AT,2,1,3,2,5,7,7,2,5,2,1,3,172,64,2,21,1994,6,322,12,1
ESS7e02_1,558,AT,7,1,3,1,4,7,7,3,8,1,5,5,159,73,2,60,1955,6,212,8,1
ESS7e02_1,559,AT,6,2,2,1,3,5,5,4,5,1,5,3,166,61,1,70,1945,,322,11,1
ESS7e02_1,561,AT,5,0,3,2,4,7,7,1,0,2,1,7,186,92,1,48,1967,4,322,12,1
ESS7e02_1,563,AT,3,1,3,1,3,7,5,3,4,2,1,2,170,75,1,56,1959,4,322,12,1
ESS7e02_1,564,AT,6,2,2,1,3,7,7,3,5,1,2,4,173,78,2,74,1941,4,212,8,1
ESS7e02_1,565,AT,5,2,3,1,3,6,5,3,5,1,5,3,177,115,1,68,1947,,212,8,1
ESS7e02_1,569,AT,3,2,3,1,5,10,10,1,5,1,1,3,185,100,1,39,1976,,322,9,1
ESS7e02_1,570,AT,6,2,2,1,5,8,8,2,5,2,3,6,167,70,2,56,1959,,423,13,1
ESS7e02_1,571,AT,2,1,2,1,4,9,9,1,5,2,2,6,173,71,2,31,1984,,423,14,1
ESS7e02_1,572,AT,5,2,4,1,5,8,7,2,2,2,5,7,170,85,2,79,1936,,113,8,1
ESS7e02_1,581,AT,4,0,3,2,0,3,4,2,0,3,1,4,178,,1,35,1980,6,322,13,1
ESS7e02_1,582,AT,1,1,3,2,5,4,4,1,6,2,5,7,173,85,2,30,1985,,422,14,1
ESS7e02_1,584,AT,4,2,1,1,5,5,5,1,5,1,1,3,191,120,1,36,1979,2,322,13,1
ESS7e02_1,589,AT,0,,1,1,2,10,9,1,1,2,3,1,185,72,1,70,1945,4,0,13,2
ESS7e02_1,590,AT,3,1,3,1,5,6,5,2,2,1,4,3,165,68,2,46,1969,6,322,12,1
ESS7e02_1,591,AT,3,1,1,1,4,5,6,3,3,2,5,6,160,67,2,55,1960,4,322,12,1
ESS7e02_1,592,AT,5,3,2,1,2,8,9,1,3,1,5,5,160,80,2,70,1945,,322,10,
ESS7e02_1,597,AT,1,0,2,1,4,7,8,1,8,1,5,3,162,52,2,48,1967,,710,20,2
ESS7e02_1,598,AT,0,,3,1,5,8,10,1,0,3,5,4,176,70,1,24,1991,6,620,16,1
ESS7e02_1,599,AT,4,2,3,1,6,7,7,3,3,2,1,7,167,85,1,51,1964,6,212,9,1
ESS7e02_1,600,AT,2,1,3,1,2,6,7,2,7,2,1,7,170,59,2,63,1952,6,322,11,2
ESS7e02_1,605,AT,5,1,3,2,5,6,4,3,2,2,5,4,165,70,2,87,1928,5,322,12,1
ESS7e02_1,606,AT,2,1,3,2,3,7,6,2,5,2,5,3,170,58,2,43,1972,4,322,12,1
ESS7e02_1,607,AT,1,1,3,3,5,6,5,2,0,3,5,6,178,76,1,38,1977,,322,12,1
ESS7e02_1,608,AT,1,1,3,1,4,6,8,2,0,2,3,6,159,54,2,25,1990,6,322,12,1
ESS7e02_1,609,AT,2,1,4,2,7,7,7,3,6,2,3,2,178,75,1,74,1941,,213,8,1
ESS7e02_1,613,AT,1,1,3,1,3,9,8,1,1,1,3,3,164,80,2,41,1974,,422,15,1
ESS7e02_1,614,AT,5,1,4,1,3,8,8,3,1,1,1,2,165,64,2,63,1952,,212,9,1
ESS7e02_1,615,AT,4,1,1,1,7,8,8,1,9,1,3,3,175,78,1,44,1971,,322,12,1
ESS7e02_1,617,AT,5,1,2,1,7,8,8,4,8,1,4,2,180,86,1,72,1943,,113,8,2
ESS7e02_1,618,AT,4,1,2,1,5,8,8,4,5,1,1,6,164,53,2,57,1958,5,322,9,1
ESS7e02_1,625,AT,4,1,2,2,6,7,6,2,5,1,5,3,169,71,1,49,1966,4,610,17,1
ESS7e02_1,626,AT,6,1,3,1,2,4,6,3,5,1,5,7,175,85,1,75,1940,5,720,17,1
ESS7e02_1,628,AT,6,2,3,2,5,7,4,3,4,2,1,2,178,70,1,55,1960,6,610,17,2
ESS7e02_1,637,AT,4,4,2,1,5,8,9,1,3,2,5,3,174,75,1,59,1956,,322,12,1
ESS7e02_1,638,AT,1,1,3,1,6,8,8,2,5,2,3,7,174,66,1,62,1953,,322,12,1
ESS7e02_1,639,AT,7,7,3,2,4,8,7,2,6,2,4,2,166,65,2,63,1952,,322,12,
ESS7e02_1,640,AT,4,4,3,1,6,10,9,1,7,2,5,1,170,83,1,46,1969,,322,12,1
ESS7e02_1,641,AT,2,2,2,1,6,8,8,2,8,1,5,3,180,110,1,59,1956,6,322,12,1
ESS7e02_1,642,AT,1,1,2,1,5,10,10,1,5,2,1,4,176,75,1,27,1988,6,322,14,1
ESS7e02_1,649,AT,3,1,2,1,5,9,9,3,7,1,5,2,170,76,1,61,1953,,322,12,1
ESS7e02_1,650,AT,4,1,3,1,4,8,8,2,6,2,4,3,168,68,2,50,1964,,212,9,1
ESS7e02_1,651,AT,4,2,2,1,7,8,8,2,7,2,3,2,169,92,1,59,1956,,520,10,1
ESS7e02_1,661,AT,4,0,3,3,3,9,8,1,6,2,1,4,153,57,2,32,1983,4,720,17,1
ESS7e02_1,662,AT,3,1,3,2,3,8,8,3,8,2,4,7,168,72,2,61,1954,,322,11,1
ESS7e02_1,663,AT,4,0,4,3,5,7,8,2,7,2,1,4,150,48,2,26,1989,6,322,16,1
ESS7e02_1,669,AT,5,2,1,1,4,9,10,1,1,2,5,4,183,62,1,33,1982,6,720,17,1
ESS7e02_1,670,AT,2,2,2,1,4,8,8,2,3,3,5,4,164,55,2,34,1981,6,720,22,1
ESS7e02_1,671,AT,1,1,1,1,1,10,10,1,4,3,5,3,182,70,2,21,1994,6,313,10,1
ESS7e02_1,677,AT,5,2,1,1,2,10,10,1,4,1,3,3,166,61,2,62,1953,6,610,14,1
ESS7e02_1,685,AT,6,2,3,1,5,9,9,2,7,1,5,4,166,80,2,59,1956,,322,12,1
ESS7e02_1,697,AT,5,1,4,2,5,8,8,1,0,1,3,1,187,90,1,27,1988,6,322,12,1
ESS7e02_1,698,AT,6,2,2,1,5,5,9,2,4,1,5,2,169,80,1,64,1951,4,322,9,1
ESS7e02_1,699,AT,7,4,1,1,6,7,7,3,8,1,5,7,155,60,2,80,1935,5,113,4,1
ESS7e02_1,700,AT,4,1,4,1,5,10,6,1,0,2,5,7,163,66,2,26,1989,6,322,12,1
ESS7e02_1,701,AT,2,0,2,1,9,9,7,1,0,1,1,2,185,88,1,25,1990,6,322,11,1
ESS7e02_1,702,AT,6,2,2,1,5,5,5,2,7,1,3,6,158,56,1,77,1938,,212,8,1
ESS7e02_1,709,AT,6,3,1,1,4,8,9,2,0,1,3,2,170,58,2,57,1957,4,610,11,1
ESS7e02_1,710,AT,6,2,2,1,5,7,7,1,0,1,3,4,167,76,1,76,1938,4,212,8,1
ESS7e02_1,711,AT,7,5,1,1,5,5,3,3,5,1,5,1,157,54,2,88,1926,5,322,9,1
ESS7e02_1,712,AT,4,1,4,3,4,2,7,2,8,1,5,4,182,111,1,37,1977,4,313,12,1
ESS7e02_1,717,AT,5,1,2,1,5,3,3,2,5,3,2,7,183,80,1,38,1977,6,322,12,1
ESS7e02_1,718,AT,3,0,2,1,3,4,6,4,3,3,5,7,180,90,1,48,1967,4,610,16,1
ESS7e02_1,719,AT,2,1,3,1,5,6,7,2,0,2,4,2,182,86,1,37,1978,6,322,15,1
ESS7e02_1,725,AT,7,2,2,1,5,8,7,2,5,2,5,1,182,90,1,65,1950,4,322,13,2
ESS7e02_1,726,AT,5,0,4,1,7,9,7,3,3,1,3,7,184,120,1,39,1976,6,213,8,1
ESS7e02_1,727,AT,0,,2,2,9,8,9,2,5,1,5,5,170,56,2,34,1981,6,720,20,1
ESS7e02_1,733,AT,6,2,2,1,5,7,7,3,7,1,5,1,178,85,1,67,1948,,322,13,1
ESS7e02_1,734,AT,7,3,3,1,5,5,7,2,7,1,1,6,160,102,2,62,1953,5,212,8,1
ESS7e02_1,735,AT,6,0,4,2,5,4,4,2,0,1,2,3,172,74,2,26,1989,6,520,14,1
ESS7e02_1,736,AT,7,6,1,2,2,3,3,5,7,1,1,7,173,140,1,67,1948,4,212,8,1
ESS7e02_1,741,AT,4,3,1,1,5,8,7,2,7,1,5,6,177,85,1,40,1975,,423,19,1
ESS7e02_1,742,AT,5,2,2,1,5,8,9,2,6,1,5,5,168,,2,74,1941,5,322,10,1
ESS7e02_1,749,AT,5,1,3,3,6,8,9,2,1,2,1,2,174,65,1,17,1998,6,212,9,1
ESS7e02_1,750,AT,6,1,4,2,3,4,4,3,0,2,1,7,165,60,2,51,1964,4,322,12,1
ESS7e02_1,751,AT,3,3,3,1,5,8,8,1,3,1,5,4,171,65,2,34,1980,,422,16,1
ESS7e02_1,752,AT,5,1,3,1,1,8,8,2,2,1,1,6,162,58,2,51,1964,4,322,13,1
ESS7e02_1,753,AT,6,2,1,1,5,7,8,3,8,1,5,2,176,85,2,33,1981,6,520,14,1
ESS7e02_1,761,AT,4,0,4,2,0,9,10,1,0,2,1,3,181,84,1,26,1989,6,322,9,1
ESS7e02_1,762,AT,5,2,2,1,7,9,9,1,5,1,5,6,172,82,1,33,1982,,423,13,1
ESS7e02_1,763,AT,4,1,3,1,2,9,6,1,5,1,5,7,162,64,2,53,1962,4,322,12,1
ESS7e02_1,764,AT,4,1,2,1,4,8,8,1,0,1,1,1,187,86,1,32,1983,6,322,12,1
ESS7e02_1,765,AT,3,1,2,1,1,8,9,1,0,1,5,7,160,62,2,25,1990,6,322,12,1
ESS7e02_1,766,AT,4,0,4,2,5,7,5,1,3,1,5,5,163,73,2,26,1989,6,322,12,1
ESS7e02_1,773,AT,2,1,3,1,5,10,0,3,7,2,5,7,157,49,2,40,1975,,212,8,2
ESS7e02_1,774,AT,3,1,3,3,7,9,7,1,3,1,1,4,178,70,1,17,1998,6,212,9,1
ESS7e02_1,775,AT,3,2,3,1,5,9,10,2,5,1,5,4,183,90,1,44,1971,,422,9,1
ESS7e02_1,776,AT,1,1,3,1,4,10,10,1,2,2,1,5,170,72,2,50,1965,6,212,9,1
ESS7e02_1,777,AT,1,1,2,1,5,8,8,1,8,1,5,2,180,73,1,54,1961,,520,9,2
ESS7e02_1,778,AT,4,2,2,1,6,8,9,1,0,1,5,2,176,75,1,18,1997,6,212,10,
ESS7e02_1,779,AT,3,1,4,2,3,3,7,3,7,1,1,7,170,100,2,49,1966,,212,8,1
ESS7e02_1,780,AT,5,,2,1,5,8,8,1,6,1,5,2,175,80,1,27,1988,,322,9,1
ESS7e02_1,781,AT,4,2,2,1,6,8,8,2,2,1,5,4,165,100,1,42,1973,,720,19,1
ESS7e02_1,785,AT,2,1,1,1,5,9,9,1,0,2,5,3,180,75,1,51,1964,,720,19,1
ESS7e02_1,786,AT,7,0,3,2,8,5,5,2,7,1,1,7,163,75,2,23,1992,,212,9,1
ESS7e02_1,788,AT,7,2,2,1,4,6,6,2,3,1,3,2,181,75,1,44,1971,6,322,11,1
ESS7e02_1,789,AT,6,1,2,1,7,6,7,1,2,1,1,2,176,69,1,29,1986,6,322,11,1
ESS7e02_1,790,AT,7,1,3,1,3,7,7,2,5,1,2,7,165,60,2,68,1947,,322,11,1
ESS7e02_1,797,AT,2,2,1,1,2,10,10,1,0,2,2,2,177,70,1,32,1982,6,710,16,1
ESS7e02_1,798,AT,0,,3,1,3,2,4,2,8,3,1,3,192,88,1,37,1978,6,620,22,2
ESS7e02_1,799,AT,7,2,3,2,5,7,8,4,2,2,1,6,160,85,2,74,1941,4,113,8,1
ESS7e02_1,800,AT,3,2,1,2,4,8,8,2,1,2,1,1,180,73,1,72,1942,,322,11,1
ESS7e02_1,805,AT,3,1,3,1,5,7,5,2,5,3,4,6,162,83,2,30,1985,6,322,11,1
ESS7e02_1,806,AT,7,4,2,1,2,8,8,2,4,3,1,6,178,95,1,60,1955,,322,15,1
ESS7e02_1,808,AT,1,1,1,1,3,9,9,2,5,3,4,3,190,100,1,60,1955,,423,17,2
ESS7e02_1,819,AT,2,1,2,1,5,8,9,2,8,1,5,2,162,70,2,61,1954,,322,9,2
ESS7e02_1,820,AT,5,1,3,1,5,8,8,3,8,2,5,3,158,82,2,60,1955,,322,11,1
ESS7e02_1,821,AT,2,1,3,1,5,7,8,3,5,1,5,7,160,70,2,78,1937,5,322,12,1
ESS7e02_1,822,AT,4,2,3,1,3,9,8,3,2,2,3,2,168,66,2,36,1979,6,710,24,1
ESS7e02_1,823,AT,0,,4,2,4,4,5,3,7,2,5,4,165,52,2,61,1954,4,313,13,1
ESS7e02_1,824,AT,2,2,2,1,6,10,9,2,8,2,3,7,174,82,1,63,1952,,322,12,1
ESS7e02_1,829,AT,4,4,3,1,5,5,3,2,0,1,5,7,178,78,1,36,1979,6,620,16,1
ESS7e02_1,830,AT,2,1,3,1,3,6,4,2,5,1,4,4,169,70,2,39,1976,,322,12,1
ESS7e02_1,831,AT,2,1,4,2,6,7,8,2,6,2,4,3,169,62,2,21,1994,6,313,15,
ESS7e02_1,832,AT,3,1,3,1,7,6,7,2,6,2,1,3,168,54,2,23,1992,6,313,15,
ESS7e02_1,837,AT,2,0,4,2,0,5,7,3,7,2,5,7,162,64,2,51,1964,,212,8,1
ESS7e02_1,838,AT,6,1,2,1,6,10,8,1,5,1,5,5,190,88,1,40,1975,,322,12,1
ESS7e02_1,845,AT,4,2,1,1,8,7,8,2,7,2,3,3,162,60,2,47,1968,,720,14,2
ESS7e02_1,848,AT,3,2,1,1,5,7,7,2,9,2,1,3,187,95,1,34,1981,,720,18,1
ESS7e02_1,853,AT,1,1,2,1,5,8,9,2,9,1,5,7,186,77,1,59,1956,,212,8,1
ESS7e02_1,854,AT,2,2,1,1,5,7,8,1,6,1,5,4,165,55,2,22,1992,,322,11,1
ESS7e02_1,855,AT,1,1,1,1,5,10,10,1,7,1,5,1,176,61,2,50,1964,,423,12,1
ESS7e02_1,865,AT,5,2,2,1,3,7,6,2,3,2,5,7,168,55,2,58,1957,1,720,17,1
ESS7e02_1,866,AT,6,2,2,1,6,6,5,3,6,1,5,2,175,78,1,70,1945,,322,11,2
ESS7e02_1,867,AT,6,3,2,1,4,9,7,2,5,1,1,3,172,74,2,59,1956,4,322,11,1
ESS7e02_1,868,AT,1,1,3,1,7,7,7,1,7,2,5,7,162,56,2,19,1996,6,5555,13,1
ESS7e02_1,870,AT,4,1,3,1,3,7,8,1,5,2,5,7,172,58,2,34,1981,6,610,16,2
ESS7e02_1,871,AT,6,2,2,1,4,5,6,3,4,1,1,7,165,55,2,58,1957,5,322,10,1
ESS7e02_1,879,AT,6,3,2,1,3,8,3,1,1,3,1,3,175,70,2,24,1991,,322,11,1
ESS7e02_1,880,AT,5,2,3,1,7,7,7,3,3,2,3,2,179,76,1,74,1941,4,212,9,1
ESS7e02_1,889,AT,6,2,3,2,3,7,7,2,7,2,1,2,178,75,1,31,1984,6,322,13,1
ESS7e02_1,890,AT,3,1,3,2,5,7,7,2,5,2,3,3,187,81,1,25,1990,6,423,13,1
ESS7e02_1,891,AT,3,2,3,1,3,5,5,1,8,1,5,5,176,77,1,43,1972,4,322,15,2
ESS7e02_1,892,AT,3,1,3,2,5,8,8,1,5,2,3,2,183,76,1,28,1987,6,322,11,1
ESS7e02_1,893,AT,4,2,3,1,5,9,8,2,7,2,5,5,167,60,2,45,1970,4,322,11,1
ESS7e02_1,894,AT,4,1,3,1,0,9,8,2,7,2,2,2,176,100,2,22,1993,6,313,14,1
ESS7e02_1,901,AT,7,3,2,1,6,7,7,2,5,1,3,1,179,87,1,52,1963,4,322,12,1
ESS7e02_1,902,AT,7,3,3,1,5,5,5,2,5,2,3,2,169,68,2,44,1971,4,322,12,1
ESS7e02_1,903,AT,6,3,2,1,5,7,7,3,5,1,5,2,165,73,2,70,1945,4,322,12,1
ESS7e02_1,904,AT,7,3,2,1,5,7,7,2,6,1,3,2,180,95,1,66,1948,4,322,12,1
ESS7e02_1,905,AT,7,1,3,2,5,6,6,1,3,1,2,2,166,63,2,38,1977,4,322,12,1
ESS7e02_1,906,AT,7,2,3,2,2,8,8,1,7,2,5,3,163,57,2,36,1979,,423,13,1
ESS7e02_1,907,AT,7,4,4,2,4,6,6,1,3,2,1,2,166,63,2,27,1988,4,322,12,1
ESS7e02_1,908,AT,7,4,2,3,2,5,5,3,8,3,5,7,175,85,1,52,1962,,212,9,1
ESS7e02_1,913,AT,0,,1,3,0,7,7,2,0,2,2,2,185,75,1,28,1987,6,620,17,1
ESS7e02_1,921,AT,2,1,2,1,7,10,10,1,5,1,1,7,177,80,1,25,1990,6,322,12,1
ESS7e02_1,922,AT,5,3,2,1,3,9,9,2,7,1,5,6,166,74,2,60,1955,,322,12,1
ESS7e02_1,924,AT,2,1,3,1,5,7,6,2,5,1,1,1,168,56,1,38,1977,,322,13,1
ESS7e02_1,925,AT,7,2,4,3,5,5,10,2,7,2,5,7,178,78,1,64,1951,,322,12,1
ESS7e02_1,926,AT,0,,4,1,6,5,5,2,6,2,5,7,167,58,2,41,1974,4,423,15,1
ESS7e02_1,927,AT,0,,3,1,5,0,0,3,6,4,1,2,181,130,1,54,1961,4,520,15,2
ESS7e02_1,928,AT,5,1,3,1,6,5,5,2,0,2,5,6,165,56,2,39,1976,,322,13,1
ESS7e02_1,933,AT,4,0,4,2,6,10,8,1,0,1,2,2,185,92,1,25,1990,6,423,13,1
ESS7e02_1,934,AT,4,0,4,1,3,9,9,1,0,1,1,3,166,68,2,23,1992,6,322,12,1
ESS7e02_1,935,AT,7,2,1,1,5,8,9,3,5,2,3,2,168,76,1,68,1947,4,322,12,1
ESS7e02_1,936,AT,4,1,3,1,3,8,9,2,0,2,5,2,178,89,1,57,1958,4,322,12,1
ESS7e02_1,937,AT,7,2,2,1,5,8,7,2,8,1,5,5,165,76,1,79,1936,4,212,8,1
ESS7e02_1,938,AT,5,1,3,1,0,9,10,1,0,1,5,7,168,70,2,23,1992,6,322,12,1
ESS7e02_1,945,AT,7,2,3,1,5,8,7,3,5,1,5,6,142,49,2,62,1953,6,212,9,1
ESS7e02_1,946,AT,7,3,3,1,5,5,5,3,5,1,5,2,170,69,1,61,1954,,322,8,1
ESS7e02_1,947,AT,7,4,2,1,4,9,9,2,9,1,1,7,168,70,2,46,1969,,322,11,1
ESS7e02_1,948,AT,7,2,1,1,5,8,8,3,5,1,5,7,177,105,1,83,1932,5,322,8,2
ESS7e02_1,957,AT,5,1,2,1,6,8,8,2,8,1,3,3,165,71,2,73,1942,6,212,9,2
ESS7e02_1,958,AT,7,7,3,1,6,7,7,3,4,2,1,2,170,59,2,74,1941,1,322,12,1
ESS7e02_1,959,AT,6,2,3,1,5,8,8,2,8,1,5,7,165,70,2,74,1941,,322,12,2
ESS7e02_1,960,AT,6,6,1,1,3,8,8,2,0,2,1,5,179,72,1,51,1964,6,610,14,1
ESS7e02_1,965,AT,2,1,3,1,7,9,8,1,6,1,5,6,174,60,2,26,1989,6,322,11,1
ESS7e02_1,966,AT,7,3,1,1,7,7,9,3,7,1,3,7,168,70,1,87,1928,,113,8,1
ESS7e02_1,967,AT,2,1,1,1,6,2,8,2,5,1,1,2,176,97,1,52,1963,,322,9,1
ESS7e02_1,968,AT,2,2,3,3,6,10,1,2,5,3,3,7,183,68,2,32,1983,6,,14,1
ESS7e02_1,969,AT,3,2,3,1,5,8,9,3,7,1,4,5,165,73,2,59,1956,,322,11,1
ESS7e02_1,977,AT,1,1,1,1,3,10,10,1,0,1,3,2,172,68,2,48,1967,,720,17,1
ESS7e02_1,979,AT,5,3,1,1,3,5,5,2,0,2,1,2,183,85,1,51,1964,6,620,20,1
ESS7e02_1,986,AT,6,1,3,1,6,8,7,1,6,1,1,3,168,51,2,60,1955,5,322,12,1
ESS7e02_1,987,AT,7,1,4,1,5,8,8,1,7,1,1,7,165,61,2,47,1968,,212,9,1
ESS7e02_1,988,AT,7,3,1,1,5,8,7,2,7,1,5,4,175,108,1,67,1948,6,322,12,2
ESS7e02_1,989,AT,5,1,3,1,7,8,9,1,5,2,3,7,175,85,2,35,1980,6,423,13,1
ESS7e02_1,990,AT,7,2,2,1,6,6,6,1,2,2,1,3,176,65,1,35,1980,4,322,13,1
ESS7e02_1,997,AT,0,,3,2,5,9,8,3,5,2,1,7,164,63,2,75,1940,4,322,10,
ESS7e02_1,998,AT,2,1,3,3,3,7,7,2,2,2,4,3,170,65,2,29,1986,6,313,13,1
ESS7e02_1,1005,AT,7,2,3,1,5,7,8,3,7,1,5,7,164,59,2,70,1945,,322,10,1
ESS7e02_1,1006,AT,3,1,4,2,5,8,7,1,5,2,1,2,181,73,1,25,1990,6,322,11,1
ESS7e02_1,1007,AT,1,1,3,2,3,8,7,2,4,3,4,3,175,67,2,22,1993,6,322,12,1
ESS7e02_1,1008,AT,3,1,4,2,5,8,8,1,5,2,3,3,189,91,1,26,1989,6,322,11,1
ESS7e02_1,1009,AT,4,2,2,1,5,9,8,2,4,2,3,5,178,71,1,49,1966,,423,13,1
ESS7e02_1,1010,AT,2,1,3,1,3,8,8,2,7,2,2,3,169,57,2,24,1991,6,423,13,1
ESS7e02_1,1017,AT,1,0,3,1,4,7,6,3,1,1,1,1,181,94,1,50,1965,,322,12,1
ESS7e02_1,1018,AT,5,2,1,1,3,7,6,2,2,1,3,6,169,124,1,55,1960,4,322,12,1
ESS7e02_1,1019,AT,4,2,2,1,4,9,9,1,7,1,3,1,167,70,2,63,1952,,610,15,1
ESS7e02_1,1025,AT,5,0,4,3,3,7,7,1,4,1,5,7,176,68,1,16,1999,6,113,11,
ESS7e02_1,1026,AT,2,2,2,1,4,8,7,2,2,2,3,3,160,50,2,60,1955,6,720,20,1
ESS7e02_1,1028,AT,4,1,1,1,3,7,7,1,1,2,5,2,186,80,1,43,1972,6,720,18,1
ESS7e02_1,1029,AT,7,2,2,3,4,9,8,3,7,2,1,6,167,68,2,55,1960,4,113,8,1
ESS7e02_1,1033,AT,4,1,3,1,3,7,7,3,3,2,5,5,164,62,2,40,1975,4,322,17,1
ESS7e02_1,1034,AT,5,3,2,2,5,6,6,2,6,1,5,6,180,100,1,64,1951,6,322,10,1
ESS7e02_1,1035,AT,2,1,2,1,5,7,7,2,1,2,3,3,178,78,1,33,1982,,710,21,2
ESS7e02_1,1036,AT,3,1,2,1,4,7,6,2,4,2,5,3,163,60,2,38,1977,,422,17,1
ESS7e02_1,1037,AT,5,3,2,1,5,6,5,2,5,1,5,6,176,75,1,76,1939,,212,9,1
ESS7e02_1,1038,AT,5,3,2,1,6,5,5,2,6,1,5,6,178,80,1,67,1948,,322,11,1
ESS7e02_1,1039,AT,3,2,2,1,4,7,4,3,4,2,5,3,174,78,1,67,1948,,322,18,1
ESS7e02_1,1045,AT,3,3,3,1,5,5,9,3,5,2,5,7,167,74,2,47,1968,,212,10,1
ESS7e02_1,1046,AT,6,2,2,1,5,6,7,4,3,1,5,2,178,95,1,76,1939,,113,8,1
ESS7e02_1,1047,AT,5,2,3,1,5,7,7,3,7,1,5,4,158,60,2,84,1931,5,113,8,1
ESS7e02_1,1048,AT,5,2,3,1,5,5,5,3,7,1,5,6,160,90,2,71,1944,,113,8,1
ESS7e02_1,1058,AT,6,0,3,3,5,7,7,1,5,3,1,2,168,63,1,18,1997,6,423,12,
ESS7e02_1,1060,AT,2,0,3,2,5,7,7,2,0,2,1,2,182,92,1,29,1986,6,313,21,
ESS7e02_1,1061,AT,1,1,1,1,2,8,7,2,2,2,4,3,177,82,1,37,1978,,720,19,2
ESS7e02_1,1065,AT,5,2,2,1,3,9,9,2,0,2,5,4,183,82,1,20,1994,6,423,14,1
ESS7e02_1,1066,AT,7,1,3,2,4,7,8,1,5,2,1,4,172,77,2,45,1970,6,322,12,1
ESS7e02_1,1067,AT,1,1,2,1,5,8,7,2,1,2,1,3,174,80,1,35,1980,6,322,12,2
ESS7e02_1,1068,AT,3,1,2,1,7,7,7,2,5,1,1,5,174,93,2,30,1984,6,322,12,1
ESS7e02_1,1069,AT,5,1,3,3,3,9,10,1,2,2,5,4,197,83,1,29,1985,6,322,15,1
ESS7e02_1,1073,AT,7,3,1,1,3,10,10,2,3,1,5,2,172,135,1,67,1948,6,322,14,1
ESS7e02_1,1074,AT,4,2,1,1,7,8,9,2,7,2,3,1,172,86,1,66,1949,,720,20,1
ESS7e02_1,1075,AT,3,1,3,1,10,8,10,3,3,1,1,5,177,70,1,21,1994,6,113,12,1
ESS7e02_1,1076,AT,5,0,4,2,1,8,8,3,0,3,1,6,150,80,2,34,1981,,423,13,1
ESS7e02_1,1077,AT,5,1,1,3,2,7,7,1,6,1,5,7,171,67,1,36,1979,,313,15,1
ESS7e02_1,1078,AT,2,2,2,1,7,8,7,2,2,1,3,2,170,81,1,77,1938,5,322,13,1
ESS7e02_1,1081,AT,3,3,2,1,7,6,6,3,6,1,5,6,180,80,1,61,1954,,113,10,1
